codice_istat,nome_comune,lat,lon
25073,Val di Zoldo,46.35251334172234,12.166408944858818
24125,Valbrenta,45.896769499698344,11.728919688857165
24111,Valdagno,45.644849020382146,11.282286403117377
24112,Valdastico,45.882603946592646,11.352695361707527
26087,Valdobbiadene,45.91584765061251,12.028458378559456
23089,Valeggio sul Mincio,45.3544517710563,10.742714686038827
25062,Vallada Agordina,46.373480921156876,11.934799042463212
25063,Valle di Cadore,46.40296640020601,12.301935762925185
24113,Valli del Pasubio,45.75068323585888,11.230383145267162
26088,Vazzola,45.82934784923127,12.386113052011943
26089,Vedelago,45.68651724738939,12.032529815469935
28096,Veggiano,45.43021653948584,11.710705503899536
23090,Velo Veronese,45.61067867446974,11.101418288339977
24115,Velo d'Astico,45.785116790388614,11.359457462184444
27042,Venezia,45.40808313704471,12.314019713615359
23091,Verona,45.446436742864854,10.980221706912557
23092,Veronella,45.31037704419843,11.329538566263667
28097,Vescovana,45.11951699780067,11.719788141972971
23093,Vestenanova,45.58773046523403,11.216624074816222
24116,Vicenza,45.54662804764794,11.555202285870953
26090,Vidor,45.869967391865885,12.049971801793776
23094,Vigasio,45.32760974242436,10.940318096079071
25065,Vigo di Cadore,46.493576239076035,12.547839092862665
28099,Vigodarzere,45.48134917090851,11.872466368626025
27043,Vigonovo,45.38775243977331,12.015933186298547
28100,Vigonza,45.454120104781495,11.96551031653635
23095,Villa Bartolomea,45.11278355105251,11.33922360410553
28102,Villa Estense,45.1698302829574,11.66952974649626
28101,Villa del Conte,45.594955783790596,11.863673801052428
29048,Villadose,45.08207668701699,11.907615718861347
28103,Villafranca Padovana,45.48385307317299,11.789159244167223
23096,Villafranca di Verona,45.36199122535859,10.832074496381006
24117,Villaga,45.3908156979503,11.52378667445567
29049,Villamarzana,45.018289990142335,11.686318602282158
29051,Villanova Marchesana,45.003010136738375,11.972827278337627
29050,Villanova del Ghebbo,45.067933817778716,11.666527492178835
28104,Villanova di Camposampiero,45.497744827076986,11.979188885605021
24118,Villaverla,45.645581741607415,11.499322370360664
26091,Villorba,45.72663388002783,12.259048792345096
26092,Vittorio Veneto,45.998080707039435,12.296475387720687
28105,Vo',45.327737100110284,11.643929505726486
25066,Vodo Cadore,46.41315122618324,12.21143253349744
26093,Volpago del Montello,45.79094157275137,12.118749257240621
25067,Voltago Agordino,46.25993014430178,11.9744040214258
24119,Zan̬,45.721186911481176,11.447297934031099
26094,Zenson di Piave,45.677904028555446,12.479189991028651
24120,Zermeghedo,45.47664870273494,11.373500910332886
26095,Zero Branco,45.60280099822094,12.152888999576238
23097,Zevio,45.36550086895052,11.115017992444617
23098,Zimella,45.35552239073583,11.341003351674502
25069,Zopp̬ di Cadore,46.387736107131005,12.176624017690958
24121,Zovencedo,45.44013797151076,11.496174955627264
24122,Zugliano,45.73084791807174,11.503419873282255
